DEBUG 2020-11-09 12:07:05,177 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - pogoshift.Users.Dto.CreateUserDto
DEBUG 2020-11-09 12:07:05,178 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - pogoshift.Users.Dto.UserDto
DEBUG 2020-11-09 12:07:05,178 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - pogoshift.Shifts.Dto.ShiftDto
DEBUG 2020-11-09 12:07:05,179 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - pogoshift.Shifts.Dto.UpdateShiftDto
DEBUG 2020-11-09 12:07:05,179 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - pogoshift.Sessions.Dto.TenantLoginInfoDto
DEBUG 2020-11-09 12:07:05,179 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - pogoshift.Sessions.Dto.UserLoginInfoDto
DEBUG 2020-11-09 12:07:05,179 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - pogoshift.Roles.Dto.PermissionDto
DEBUG 2020-11-09 12:07:05,179 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - pogoshift.MultiTenancy.Dto.CreateTenantDto
DEBUG 2020-11-09 12:07:05,179 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - pogoshift.MultiTenancy.Dto.TenantDto
DEBUG 2020-11-09 12:07:05,179 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - pogoshift.Breaks.Dto.BreakDto
DEBUG 2020-11-09 12:07:05,179 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - pogoshift.Availabilities.Dto.AvailabilityDto
DEBUG 2020-11-09 12:07:05,180 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - pogoshift.Availabilities.Dto.GetAllAvailabilityDto
DEBUG 2020-11-09 12:07:05,180 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - pogoshift.Availabilities.Dto.UpdateAvailabilityDto
INFO  2020-11-09 12:07:09,282 [1    ] taProtection.KeyManagement.XmlKeyManager - User profile is available. Using 'C:\Users\Joe\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest.
INFO  2020-11-09 12:07:11,418 [1    ] tCore.Builder.RequestLocalizationOptions - Supported Request Localization Cultures: en,es-MX,fr,de,it,nl,pt-BR,tr,ru,ar,ja,zh-Hans
INFO  2020-11-09 12:07:11,791 [4    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:21021/  
INFO  2020-11-09 12:07:11,909 [4    ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'pogoshift.Web.Host.Controllers.HomeController.Index (pogoshift.Web.Host)'
INFO  2020-11-09 12:07:12,174 [4    ] c.Infrastructure.ControllerActionInvoker - Route matched with {action = "Index", controller = "Home", area = ""}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult Index() on controller pogoshift.Web.Host.Controllers.HomeController (pogoshift.Web.Host).
INFO  2020-11-09 12:07:13,654 [10   ] vc.Infrastructure.RedirectResultExecutor - Executing RedirectResult, redirecting to /swagger.
INFO  2020-11-09 12:07:13,662 [10   ] c.Infrastructure.ControllerActionInvoker - Executed action pogoshift.Web.Host.Controllers.HomeController.Index (pogoshift.Web.Host) in 1481.1348ms
INFO  2020-11-09 12:07:13,665 [10   ] ft.AspNetCore.Routing.EndpointMiddleware - Executed endpoint 'pogoshift.Web.Host.Controllers.HomeController.Index (pogoshift.Web.Host)'
INFO  2020-11-09 12:07:13,680 [10   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 1892.2776ms 302 
INFO  2020-11-09 12:07:13,692 [4    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:21021/swagger/index.html  
INFO  2020-11-09 12:07:13,858 [4    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 170.9786ms 200 text/html;charset=utf-8
INFO  2020-11-09 12:07:14,131 [8    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:21021/AntiForgery/SetCookie  
INFO  2020-11-09 12:07:14,168 [9    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:21021/swagger/v1/swagger.json  
INFO  2020-11-09 12:07:14,243 [8    ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
INFO  2020-11-09 12:07:14,243 [9    ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
INFO  2020-11-09 12:07:14,412 [11   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'pogoshift.Web.Host.Controllers.AntiForgeryController.SetCookie (pogoshift.Web.Host)'
INFO  2020-11-09 12:07:14,421 [11   ] c.Infrastructure.ControllerActionInvoker - Route matched with {action = "SetCookie", controller = "AntiForgery", area = ""}. Executing controller action with signature Void SetCookie() on controller pogoshift.Web.Host.Controllers.AntiForgeryController (pogoshift.Web.Host).
INFO  2020-11-09 12:07:14,457 [4    ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2020-11-09 12:07:14,475 [4    ] c.Infrastructure.ControllerActionInvoker - Executed action pogoshift.Web.Host.Controllers.AntiForgeryController.SetCookie (pogoshift.Web.Host) in 51.6269ms
INFO  2020-11-09 12:07:14,478 [4    ] ft.AspNetCore.Routing.EndpointMiddleware - Executed endpoint 'pogoshift.Web.Host.Controllers.AntiForgeryController.SetCookie (pogoshift.Web.Host)'
INFO  2020-11-09 12:07:14,481 [4    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 350.3375ms 200 application/json; charset=utf-8
INFO  2020-11-09 12:07:14,608 [9    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 440.467ms 200 application/json;charset=utf-8
INFO  2020-11-09 12:13:22,254 [8    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:21021/swagger/index.html  
INFO  2020-11-09 12:13:22,264 [8    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 7.4311ms 200 text/html;charset=utf-8
INFO  2020-11-09 12:13:22,463 [25   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:21021/AntiForgery/SetCookie  
INFO  2020-11-09 12:13:22,467 [25   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'pogoshift.Web.Host.Controllers.AntiForgeryController.SetCookie (pogoshift.Web.Host)'
INFO  2020-11-09 12:13:22,472 [25   ] c.Infrastructure.ControllerActionInvoker - Route matched with {action = "SetCookie", controller = "AntiForgery", area = ""}. Executing controller action with signature Void SetCookie() on controller pogoshift.Web.Host.Controllers.AntiForgeryController (pogoshift.Web.Host).
INFO  2020-11-09 12:13:22,493 [8    ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2020-11-09 12:13:22,497 [8    ] c.Infrastructure.ControllerActionInvoker - Executed action pogoshift.Web.Host.Controllers.AntiForgeryController.SetCookie (pogoshift.Web.Host) in 21.3479ms
INFO  2020-11-09 12:13:22,499 [8    ] ft.AspNetCore.Routing.EndpointMiddleware - Executed endpoint 'pogoshift.Web.Host.Controllers.AntiForgeryController.SetCookie (pogoshift.Web.Host)'
INFO  2020-11-09 12:13:22,501 [8    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 38.5635ms 200 application/json; charset=utf-8
INFO  2020-11-09 12:13:22,503 [4    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:21021/swagger/v1/swagger.json  
INFO  2020-11-09 12:13:22,516 [26   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:21021/swagger/favicon-32x32.png  
INFO  2020-11-09 12:13:22,530 [26   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/favicon-32x32.png'. Physical path: 'N/A'
INFO  2020-11-09 12:13:22,532 [26   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 16.2532ms 200 image/png
INFO  2020-11-09 12:13:22,541 [8    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 39.4482ms 200 application/json;charset=utf-8
INFO  2020-11-09 12:13:34,651 [8    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 POST http://localhost:21021/api/services/app/Account/IsTenantAvailable application/json 25
INFO  2020-11-09 12:13:34,655 [8    ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution failed.
INFO  2020-11-09 12:13:34,657 [8    ] pNetCore.Cors.Infrastructure.CorsService - Request origin http://localhost:21021 does not have permission to access the resource.
INFO  2020-11-09 12:13:34,666 [8    ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'pogoshift.Authorization.Accounts.AccountAppService.IsTenantAvailable (pogoshift.Application)'
INFO  2020-11-09 12:13:34,685 [8    ] c.Infrastructure.ControllerActionInvoker - Route matched with {area = "app", action = "IsTenantAvailable", controller = "Account"}. Executing controller action with signature System.Threading.Tasks.Task`1[pogoshift.Authorization.Accounts.Dto.IsTenantAvailableOutput] IsTenantAvailable(pogoshift.Authorization.Accounts.Dto.IsTenantAvailableInput) on controller pogoshift.Authorization.Accounts.AccountAppService (pogoshift.Application).
INFO  2020-11-09 12:13:35,279 [26   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2020-11-09 12:13:35,284 [26   ] c.Infrastructure.ControllerActionInvoker - Executed action pogoshift.Authorization.Accounts.AccountAppService.IsTenantAvailable (pogoshift.Application) in 597.5241ms
INFO  2020-11-09 12:13:35,286 [26   ] ft.AspNetCore.Routing.EndpointMiddleware - Executed endpoint 'pogoshift.Authorization.Accounts.AccountAppService.IsTenantAvailable (pogoshift.Application)'
INFO  2020-11-09 12:13:35,289 [26   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 639.7826ms 200 application/json; charset=utf-8
INFO  2020-11-09 12:13:35,292 [26   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 POST http://localhost:21021/api/TokenAuth/Authenticate application/json 65
INFO  2020-11-09 12:13:35,294 [26   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution failed.
INFO  2020-11-09 12:13:35,296 [26   ] pNetCore.Cors.Infrastructure.CorsService - Request origin http://localhost:21021 does not have permission to access the resource.
INFO  2020-11-09 12:13:35,300 [26   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'pogoshift.Controllers.TokenAuthController.Authenticate (pogoshift.Web.Core)'
INFO  2020-11-09 12:13:35,308 [26   ] c.Infrastructure.ControllerActionInvoker - Route matched with {action = "Authenticate", controller = "TokenAuth", area = ""}. Executing controller action with signature System.Threading.Tasks.Task`1[pogoshift.Models.TokenAuth.AuthenticateResultModel] Authenticate(pogoshift.Models.TokenAuth.AuthenticateModel) on controller pogoshift.Controllers.TokenAuthController (pogoshift.Web.Core).
INFO  2020-11-09 12:13:36,018 [4    ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2020-11-09 12:13:36,022 [4    ] c.Infrastructure.ControllerActionInvoker - Executed action pogoshift.Controllers.TokenAuthController.Authenticate (pogoshift.Web.Core) in 712.603ms
INFO  2020-11-09 12:13:36,024 [4    ] ft.AspNetCore.Routing.EndpointMiddleware - Executed endpoint 'pogoshift.Controllers.TokenAuthController.Authenticate (pogoshift.Web.Core)'
INFO  2020-11-09 12:13:36,027 [4    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 734.3432ms 200 application/json; charset=utf-8
INFO  2020-11-09 12:13:36,035 [8    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:21021/swagger/index.html  
INFO  2020-11-09 12:13:36,039 [8    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 4.1894ms 200 text/html;charset=utf-8
INFO  2020-11-09 12:13:36,238 [26   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:21021/AntiForgery/SetCookie  
INFO  2020-11-09 12:13:36,245 [26   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
INFO  2020-11-09 12:13:36,292 [4    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:21021/swagger/v1/swagger.json  
INFO  2020-11-09 12:13:36,296 [4    ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
INFO  2020-11-09 12:13:36,312 [26   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:21021/swagger/favicon-32x32.png  
INFO  2020-11-09 12:13:36,322 [8    ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'pogoshift.Web.Host.Controllers.AntiForgeryController.SetCookie (pogoshift.Web.Host)'
INFO  2020-11-09 12:13:36,324 [26   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/favicon-32x32.png'. Physical path: 'N/A'
INFO  2020-11-09 12:13:36,328 [26   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 16.428ms 200 image/png
INFO  2020-11-09 12:13:36,338 [8    ] c.Infrastructure.ControllerActionInvoker - Route matched with {action = "SetCookie", controller = "AntiForgery", area = ""}. Executing controller action with signature Void SetCookie() on controller pogoshift.Web.Host.Controllers.AntiForgeryController (pogoshift.Web.Host).
INFO  2020-11-09 12:13:36,355 [27   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2020-11-09 12:13:36,358 [27   ] c.Infrastructure.ControllerActionInvoker - Executed action pogoshift.Web.Host.Controllers.AntiForgeryController.SetCookie (pogoshift.Web.Host) in 17.0999ms
INFO  2020-11-09 12:13:36,360 [27   ] ft.AspNetCore.Routing.EndpointMiddleware - Executed endpoint 'pogoshift.Web.Host.Controllers.AntiForgeryController.SetCookie (pogoshift.Web.Host)'
INFO  2020-11-09 12:13:36,362 [27   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 125.4152ms 200 application/json; charset=utf-8
INFO  2020-11-09 12:13:36,366 [27   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 75.031ms 200 application/json;charset=utf-8
INFO  2020-11-09 12:13:53,789 [25   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:21021/api/services/app/Shift/GetAllByDate?month=11&year=2020  
INFO  2020-11-09 12:13:53,794 [25   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
INFO  2020-11-09 12:13:53,818 [8    ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'pogoshift.Shifts.ShiftAppService.GetAllByDate (pogoshift.Application)'
INFO  2020-11-09 12:13:53,825 [8    ] c.Infrastructure.ControllerActionInvoker - Route matched with {area = "app", action = "GetAllByDate", controller = "Shift"}. Executing controller action with signature Abp.Application.Services.Dto.ListResultDto`1[pogoshift.Shifts.Dto.ShiftDto] GetAllByDate(Int32, Int32) on controller pogoshift.Shifts.ShiftAppService (pogoshift.Application).
